ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,base_name
018327.OF,太平低碳经济A,混合型,混合型-偏股,-0.66,-0.54,6.01,17.29,17.15,0.23,455,2229.0,57.30164814105021,1595.0,69.49866054343666,56.4,太平低碳经济
020071.OF,太平先进制造A,混合型,混合型-偏股,-4.58,-9.62,-1.51,17.41,18.77,-0.2,455,4902.0,6.075124568800305,4576.0,12.456946039035588,48.3,太平先进制造
021027.OF,太平医疗创新A,混合型,混合型-偏股,-6.54,-7.61,-3.65,20.39,24.13,-0.28,455,4628.0,11.326178612495209,4816.0,7.864523536165324,42.6,太平医疗创新
013422.OF,太平智行三个月定开,混合型,混合型-偏股,-1.7,-2.92,7.15,15.37,15.88,0.34,455,3513.0,32.69451897278651,1358.0,74.03367776502105,60.7,太平智行三个月定开
013414.OF,太平智远三个月定开,股票型,主动股票型,-2.64,-8.95,1.68,22.47,21.99,-0.01,455,499.0,13.84083044982699,397.0,31.487889273356405,49.8,太平智远三个月定开
016378.OF,太平消费升级一年持有A,混合型,混合型-偏股,-6.72,-5.84,-1.88,10.51,13.65,-0.37,455,4342.0,16.80720582598697,4624.0,11.538461538461542,50.3,太平消费升级
013260.OF,太平睿享A,混合型,混合型-偏股,-0.36,-0.03,2.34,2.55,1.71,0.13,455,1724.0,66.97968570333461,2891.0,44.69957902793724,57.4,太平睿享
014053.OF,太平睿庆A,混合型,混合型-偏股,-0.98,-0.63,1.03,3.44,2.47,-0.28,455,2329.0,55.385205059409735,3668.0,29.83161117489476,55.5,太平睿庆
020778.OF,太平福安稳健养老一年持有Y,混合型,混合型-偏股,0.15,0.66,1.15,2.76,2.46,-0.31,440,1157.0,77.8459179762361,3584.0,31.43895905089935,55.3,太平福安稳健养老
019575.OF,太平科创精选A,混合型,混合型-偏股,-5.5,-9.73,1.85,15.91,13.66,-0.01,455,4913.0,5.864315829819855,3151.0,39.72445464982779,58.8,太平科创精选
023044.OF,太平科技先锋A,混合型,混合型-偏股,-2.24,-8.81,12.9,24.63,15.32,0.44,422,4807.0,7.895745496358764,522.0,90.03061615001914,65.2,太平科技先锋
021884.OF,太平量化选股A,混合型,混合型-偏股,-1.03,0.23,13.58,11.86,10.55,0.98,455,1467.0,71.90494442315062,459.0,91.23612705702256,84.3,太平量化选股
023094.OF,安信中国制造2025沪港深C,灵活配置型,混合型-平衡,1.02,-0.84,6.13,15.62,16.48,0.26,455,236.0,50.31712473572938,174.0,63.42494714587738,56.7,安信中国制造2025沪港深
012256.OF,安信丰穗一年持有A,混合型,混合型-偏股,0.17,2.19,3.74,3.55,3.27,0.49,455,625.0,88.04139517056343,2316.0,55.70225794106391,65.6,安信丰穗
024457.OF,安信价值共赢A,混合型,混合型-偏股,-4.92,-1.48,0.37,9.61,6.58,-0.17,199,2850.0,45.40053660406286,4079.0,21.96708763872943,56.7,安信价值共赢
011905.OF,安信价值启航A,混合型,混合型-偏股,-4.81,-1.41,0.85,11.46,12.49,-0.1,455,2811.0,46.14794940590264,3778.0,27.726750861079218,56.6,安信价值启航
023178.OF,安信价值精选C,股票型,主动股票型,-0.48,-2.85,0.57,15.47,13.81,-0.09,455,309.0,46.71280276816609,426.0,26.470588235294112,55.4,安信价值精选
020964.OF,安信企业价值优选C,灵活配置型,混合型-平衡,-1.99,1.48,2.87,9.57,10.05,0.09,455,96.0,79.9154334038055,265.0,44.18604651162791,54.6,安信企业价值优选
012892.OF,安信优质企业三年持有A,混合型,混合型-偏股,-4.47,-5.73,-2.16,16.37,16.94,-0.25,455,4315.0,17.3246454580299,4661.0,10.830463069269037,48.9,安信优质企业
023032.OF,安信优选价值A,混合型,混合型-偏股,-1.28,1.67,3.24,5.44,4.8,0.23,309,756.0,85.53085473361442,2506.0,52.06659012629162,58.5,安信优选价值
022301.OF,安信医药创新A,股票型,主动股票型,-7.3,-9.86,-8.49,24.38,30.18,-0.43,455,527.0,8.996539792387548,560.0,3.287197231833905,34.0,安信医药创新
022299.OF,安信周期优选A,股票型,主动股票型,0.98,-4.76,10.78,21.27,14.36,0.41,455,380.0,34.42906574394463,121.0,79.23875432525952,64.9,安信周期优选
020497.OF,安信均衡增长A,混合型,混合型-偏股,-1.35,-3.2,3.17,12.39,10.29,0.09,420,3637.0,30.31812955155232,2531.0,51.58821278224264,55.9,安信均衡增长
011856.OF,安信均衡成长18个月持有A,混合型,混合型-偏股,-4.72,-4.37,-3.51,15.32,17.7,-0.36,455,3977.0,23.802223073974705,4805.0,8.075009567546875,46.8,安信均衡成长18个月持有
025253.OF,安信多元配置三个月持有A,混合型,混合型-偏股,-0.55,-0.12,0.57,2.57,1.21,-0.56,142,1835.0,64.85243388271368,3964.0,24.16762342135477,51.7,安信多元配置
012252.OF,安信宏盈18个月持有,混合型,混合型-偏股,-0.95,-0.67,-0.36,3.35,3.34,-0.7,455,2351.0,54.963587581448834,4337.0,17.030233448143896,47.2,安信宏盈18个月持有
025072.OF,安信平衡养老目标三年持有Y,混合型,混合型-偏股,-0.95,-1.31,2.85,7.17,3.84,0.12,221,2756.0,47.201993100804906,2685.0,48.64140834290088,57.0,安信平衡养老目标
012250.OF,安信平衡增利A,混合型,混合型-偏股,-0.07,4.14,7.64,7.99,8.02,0.71,455,328.0,93.73323112303564,1269.0,75.73670110983544,74.3,安信平衡增利
012161.OF,安信招信一年持有A,混合型,混合型-偏股,-0.52,0.38,1.43,1.55,1.46,-0.37,455,1346.0,74.22384055193561,3413.0,34.711060084194415,57.2,安信招信
011726.OF,安信新常态沪港深精选C,股票型,主动股票型,-4.66,-0.97,1.62,11.18,11.9,-0.03,455,204.0,64.87889273356402,399.0,31.14186851211073,58.6,安信新常态沪港深精选
014621.OF,安信楚盈一年持有A,混合型,混合型-偏股,-0.03,0.2,1.39,1.86,1.21,-0.33,455,1503.0,71.21502491376006,3438.0,34.23268274014543,58.5,安信楚盈
023097.OF,安信比较优势C,灵活配置型,混合型-平衡,2.52,2.54,15.01,12.4,11.01,1.05,455,68.0,85.83509513742071,43.0,91.12050739957716,85.2,安信比较优势
012702.OF,安信民安回报一年持有C,混合型,混合型-偏股,0.13,1.89,3.29,3.54,3.63,0.36,455,706.0,86.48907627443465,2482.0,52.52583237657864,61.4,安信民安回报
016558.OF,安信洞见成长A,混合型,混合型-偏股,1.75,-4.84,-1.66,26.3,16.28,-0.14,455,4098.0,21.48332694518973,4595.0,12.093379257558356,47.6,安信洞见成长
019065.OF,安信浩盈6个月持有C,混合型,混合型-偏股,0.72,0.83,3.31,2.26,1.63,0.58,455,1087.0,79.18742813338444,2470.0,52.75545350172216,70.6,安信浩盈6个月持有
023098.OF,安信消费医药主题C,股票型,主动股票型,-4.9,-7.89,-3.15,15.7,13.38,-0.33,455,464.0,19.8961937716263,490.0,15.397923875432529,51.5,安信消费医药主题
023177.OF,安信灵活配置C,灵活配置型,混合型-平衡,2.44,1.81,14.25,11.21,10.17,1.09,455,91.0,80.9725158562368,49.0,89.85200845665962,86.3,安信灵活配置
017477.OF,安信睿见优选A,混合型,混合型-偏股,-5.38,-4.4,-1.92,14.66,17.68,-0.27,455,3987.0,23.61057876581065,4629.0,11.442786069651746,48.3,安信睿见优选
018361.OF,安信禧悦稳健养老目标一年持有Y,混合型,混合型-偏股,-0.64,-0.84,1.22,4.56,4.44,-0.17,440,2471.0,52.66385588348026,3537.0,32.33830845771144,56.8,安信禧悦稳健养老目标
016826.OF,安信稳健启航一年持有A,混合型,混合型-偏股,-0.86,-0.03,0.38,4.78,7.7,-0.34,455,1729.0,66.88386354925258,4076.0,22.024492920015305,52.5,安信稳健启航
017540.OF,安信稳健增益6个月持有A,混合型,混合型-偏股,0.04,0.21,1.75,2.72,3.25,-0.09,455,1493.0,71.40666922192412,3213.0,38.5380788365863,58.9,安信稳健增益6个月持有
025249.OF,安信稳健多资产优选三个月持有A,混合型,混合型-偏股,0.2,0.68,1.17,1.44,0.96,-0.58,142,1153.0,77.92257569950173,3569.0,31.725985457328743,55.5,安信稳健多资产优选
012609.OF,安信稳健汇利一年持有A,混合型,混合型-偏股,0.03,0.53,1.2,1.25,0.97,-0.64,455,1223.0,76.58106554235339,3547.0,32.146957520091846,55.0,安信稳健汇利
018381.OF,安信红利精选A,混合型,混合型-偏股,-1.64,1.67,3.02,8.46,8.4,0.12,455,757.0,85.511690302798,2602.0,50.22962112514351,56.0,安信红利精选
025412.OF,安信红利量化选股C,股票型,主动股票型,1.79,4.86,7.92,8.72,6.01,0.68,172,38.0,93.59861591695504,205.0,64.70588235294117,74.3,安信红利量化选股
013095.OF,安信远见成长A,混合型,混合型-偏股,0.65,0.23,12.2,13.65,15.69,0.75,455,1476.0,71.73246454580298,594.0,88.65288939915806,72.9,安信远见成长
015519.OF,安信远见稳进一年持有A,混合型,混合型-偏股,0.47,-0.34,12.35,12.0,11.46,0.86,454,2053.0,60.67458796473745,579.0,88.93991580558745,79.8,安信远见稳进
012891.OF,安信鑫发优选C,灵活配置型,混合型-平衡,-1.68,-4.18,2.88,11.82,8.81,0.07,455,358.0,24.52431289640592,264.0,44.397463002114165,54.7,安信鑫发优选
021981.OF,安联中国精选A,混合型,混合型-偏股,-10.03,-13.55,9.69,30.63,27.93,0.25,455,5135.0,1.609812188577997,932.0,82.18522770761577,45.5,安联中国精选
025715.OF,安联睿利6个月持有A,混合型,混合型-偏股,-0.51,-1.67,-0.2,7.2,3.04,-0.31,33,2936.0,43.75239555385205,4294.0,17.853042479908154,53.2,安联睿利6个月持有
020269.OF,宏利价值驱动六个月持有A,混合型,混合型-偏股,-2.1,-2.84,4.66,9.91,5.9,0.27,455,3483.0,33.26945189727864,1987.0,61.99770378874856,63.6,宏利价值驱动
014300.OF,宏利先进制造C,股票型,主动股票型,-2.28,-10.9,1.84,23.53,18.06,-0.01,455,547.0,5.536332179930792,394.0,32.00692041522492,52.4,宏利先进制造
018164.OF,宏利养老目标2030一年持有Y,混合型,混合型-偏股,-0.22,0.15,0.96,3.33,2.76,-0.31,440,1545.0,70.41011881947105,3697.0,29.276693455797933,54.7,宏利养老目标2030
018551.OF,宏利医药健康A,混合型,混合型-偏股,-5.0,-9.04,-1.57,17.2,21.01,-0.21,455,4832.0,7.416634725948635,4580.0,12.380405663987748,46.5,宏利医药健康
021510.OF,宏利半导体产业A,混合型,混合型-偏股,-1.26,-8.67,5.84,22.25,15.38,0.17,455,4790.0,8.221540820237639,1627.0,68.88633754305395,55.5,宏利半导体产业
026015.OF,宏利印度C,股票型,主动股票型,-3.69,-1.8,-7.07,9.19,9.84,-0.99,111,255.0,56.0553633217993,545.0,5.882352941176472,45.6,宏利印度
017612.OF,宏利复兴伟业C,灵活配置型,混合型-平衡,5.21,10.28,8.48,32.8,23.66,0.2,455,9.0,98.30866807610994,131.0,72.51585623678648,45.9,宏利复兴伟业
025434.OF,宏利宏达C,混合型,混合型-偏股,,-0.56,1.23,4.7,2.22,-0.16,196,2266.0,56.59256420084324,3530.0,32.472254114045164,58.4,宏利宏达
021062.OF,宏利市值优选C,混合型,混合型-偏股,1.08,2.37,7.61,11.32,9.28,0.5,455,593.0,88.65465695668838,1273.0,75.66016073478761,70.4,宏利市值优选
018163.OF,宏利悠然Y,混合型,混合型-偏股,-0.47,-0.08,0.82,2.08,1.31,-0.57,440,1796.0,65.59984668455347,3802.0,27.26750861079219,52.6,宏利悠然
012382.OF,宏利新兴景气龙头A,混合型,混合型-偏股,-7.13,-7.18,-4.5,19.22,22.57,-0.34,455,4577.0,12.303564584131854,4903.0,6.199770378874858,43.1,宏利新兴景气龙头
012126.OF,宏利新能源A,股票型,主动股票型,-0.21,-6.62,1.97,23.83,21.47,0.0,455,431.0,25.60553633217993,388.0,33.04498269896193,39.9,宏利新能源
024257.OF,宏利新起点C,灵活配置型,混合型-平衡,0.88,-0.49,3.14,7.08,3.38,0.16,338,219.0,53.911205073995774,258.0,45.66596194503171,58.2,宏利新起点
014807.OF,宏利景气智选18个月持有A,混合型,混合型-偏股,2.0,1.41,4.23,23.13,18.31,0.1,455,846.0,83.80605596013798,2148.0,58.916953693073104,49.2,宏利景气智选18个月持有
014023.OF,宏利景气领航两年持有,混合型,混合型-偏股,5.38,13.15,10.1,31.32,24.86,0.26,455,41.0,99.2334227673438,869.0,83.39073861461921,48.3,宏利景气领航
018161.OF,宏利泰和养老(FOF)Y,混合型,混合型-偏股,-0.88,-0.42,2.53,5.75,5.8,0.09,440,2113.0,59.52472211575317,2825.0,45.96249521622656,53.8,宏利泰和养老(FOF)
018162.OF,宏利泰和稳健养老Y,混合型,混合型-偏股,-0.19,0.19,0.78,3.1,2.28,-0.4,440,1507.0,71.13836719049445,3825.0,26.82740145426713,53.3,宏利泰和稳健养老
011431.OF,宏利消费服务A,混合型,混合型-偏股,-6.18,-5.46,-2.35,14.56,14.15,-0.3,455,4259.0,18.39785358374856,4687.0,10.332950631458091,50.4,宏利消费服务
020267.OF,宏利睿智成长A,混合型,混合型-偏股,-1.85,-1.86,3.73,13.23,15.27,0.13,455,3045.0,41.66347259486394,2320.0,55.62571756601608,53.2,宏利睿智成长
013280.OF,宏利睿智稳健C,灵活配置型,混合型-平衡,-1.05,-1.63,-2.37,14.91,13.07,-0.29,455,283.0,40.38054968287527,427.0,9.936575052854124,51.3,宏利睿智稳健
024461.OF,宏利睿智领航A,混合型,混合型-偏股,-1.27,-2.69,5.36,10.34,5.64,0.33,214,3407.0,34.72594863932541,1791.0,65.74818216609262,66.2,宏利睿智领航
015619.OF,宏利红利先锋C,混合型,混合型-偏股,0.21,1.99,3.5,14.12,15.63,0.11,455,677.0,87.04484476811038,2408.0,53.94182931496364,52.2,宏利红利先锋
015576.OF,宏利绩优增长C,灵活配置型,混合型-平衡,5.5,11.16,9.85,32.78,23.85,0.24,455,6.0,98.94291754756873,99.0,79.28118393234672,47.8,宏利绩优增长
015601.OF,宏利行业精选C,混合型,混合型-偏股,-1.25,-1.73,5.01,12.05,11.85,0.25,455,2977.0,42.96665389037946,1890.0,63.85380788365863,60.3,宏利行业精选
012800.OF,宏利转型机遇C,股票型,主动股票型,1.47,-1.39,1.49,21.73,20.89,-0.02,455,233.0,59.86159169550174,403.0,30.44982698961938,50.7,宏利转型机遇
017289.OF,宏利首选企业C,股票型,主动股票型,-0.53,-2.74,3.65,23.48,18.03,0.07,455,304.0,47.57785467128027,343.0,40.83044982698962,45.8,宏利首选企业
022327.OF,宏利高端装备A,股票型,主动股票型,1.86,4.59,22.9,13.81,8.34,1.51,455,40.0,93.25259515570934,20.0,96.7128027681661,94.6,宏利高端装备
024057.OF,宏利鼎森稳健3个月持有A,混合型,混合型-偏股,-0.2,-0.03,0.12,1.25,0.49,-1.5,57,1723.0,66.99885013415101,4184.0,19.95790279372369,44.2,宏利鼎森稳健3个月持有
017230.OF,宝盈价值成长A,混合型,混合型-偏股,-0.85,-0.95,7.77,13.32,10.52,0.43,455,2543.0,51.284016864699126,1248.0,76.13853807883659,68.3,宝盈价值成长
012771.OF,宝盈优势产业C,灵活配置型,混合型-平衡,-0.99,-1.1,-5.53,16.0,22.64,-0.47,455,258.0,45.66596194503171,457.0,3.594080338266381,41.4,宝盈优势产业
010751.OF,宝盈优质成长A,混合型,混合型-偏股,3.55,0.16,9.95,17.34,18.83,0.46,455,1541.0,70.48677654273668,890.0,82.98890164561806,62.7,宝盈优质成长
023393.OF,宝盈创新医疗A,混合型,混合型-偏股,-6.57,-6.89,-8.24,23.87,34.07,-0.43,309,4509.0,13.606745879647375,5132.0,1.817833907386146,33.0,宝盈创新医疗
020437.OF,宝盈医疗健康沪港深C,股票型,主动股票型,-7.51,-6.51,-7.75,25.29,33.69,-0.39,455,430.0,25.778546712802765,553.0,4.498269896193774,33.2,宝盈医疗健康沪港深
017075.OF,宝盈半导体产业A,混合型,混合型-偏股,-2.56,-9.43,-0.45,24.77,16.88,-0.1,455,4879.0,6.515906477577616,4365.0,16.494450822809036,48.9,宝盈半导体产业
013859.OF,宝盈品质甄选A,混合型,混合型-偏股,-3.1,-2.97,2.32,13.64,10.38,0.02,455,3534.0,32.292065925642014,2899.0,44.546498277841565,52.9,宝盈品质甄选
013613.OF,宝盈国家安全战略沪港深C,股票型,主动股票型,4.02,-1.28,15.9,25.66,22.06,0.54,455,226.0,61.072664359861584,53.0,91.00346020761243,61.2,宝盈国家安全战略沪港深
013895.OF,宝盈成长精选A,混合型,混合型-偏股,1.14,0.27,14.99,18.75,17.76,0.69,455,1436.0,72.49904177845919,350.0,93.32185227707616,71.2,宝盈成长精选
012815.OF,宝盈新兴产业C,灵活配置型,混合型-平衡,3.91,0.17,10.19,16.9,14.78,0.48,455,165.0,65.3276955602537,93.0,80.54968287526427,66.5,宝盈新兴产业
011170.OF,宝盈智慧生活A,混合型,混合型-偏股,-6.26,-11.05,-5.67,20.24,17.44,-0.38,455,5049.0,3.2579532387888133,4990.0,4.535017221584381,46.2,宝盈智慧生活
025029.OF,宝盈淳悦稳健配置3个月持有A,混合型,混合型-偏股,-0.18,0.3,0.91,1.63,0.84,-0.67,93,1408.0,73.03564584131851,3735.0,28.54955989284348,52.9,宝盈淳悦稳健配置3个月持有
010747.OF,宝盈祥和9个月定开A,混合型,混合型-偏股,-0.15,-0.13,1.3,2.03,2.49,-0.34,455,1847.0,64.62246071291682,3488.0,33.275928052047455,55.2,宝盈祥和9个月定开
011736.OF,宝盈祥庆9个月持有A,混合型,混合型-偏股,0.55,1.03,2.15,1.81,1.27,0.08,455,994.0,80.96972019931007,2966.0,43.26444699579029,57.5,宝盈祥庆9个月持有
009965.OF,宝盈祥琪A,混合型,混合型-偏股,-0.15,-0.15,0.11,2.74,3.73,-0.69,455,1875.0,64.0858566500575,4191.0,19.823957137389968,47.6,宝盈祥琪
015389.OF,宝盈转型动力C,灵活配置型,混合型-平衡,2.61,5.33,7.15,31.21,28.2,0.17,455,33.0,93.23467230443974,151.0,68.28752642706131,41.0,宝盈转型动力
015891.OF,富国上证50基本面精选A,股票型,主动股票型,-2.28,-0.5,4.63,12.09,8.97,0.22,455,184.0,68.33910034602076,313.0,46.020761245674734,58.9,富国上证50基本面精选
024846.OF,富国中国中小盘人民币C,混合型,混合型-偏股,-3.66,-0.83,7.81,14.86,11.87,0.39,277,2458.0,52.912993484093526,1242.0,76.25334864140834,66.1,富国中国中小盘人民币
015690.OF,富国中小盘精选C,混合型,混合型-偏股,-0.11,-2.94,2.57,21.07,13.34,0.03,455,3522.0,32.52203909543887,2815.0,46.15384615384615,50.4,富国中小盘精选
017038.OF,富国中证1000优选A,股票型,主动股票型,0.88,-0.96,9.82,13.46,13.87,0.58,455,202.0,65.22491349480968,146.0,74.91349480968859,68.5,富国中证1000优选
019370.OF,富国久利稳健配置E,混合型,混合型-偏股,-0.31,-0.4,-4.26,11.74,11.56,-0.53,455,2096.0,59.85051743963204,4881.0,6.620742441637962,49.5,富国久利稳健配置
013046.OF,富国产业升级C,混合型,混合型-偏股,3.14,-0.61,0.31,18.81,13.68,-0.09,455,2312.0,55.71100038328862,4101.0,21.54611557596632,54.7,富国产业升级
018174.OF,富国产业驱动C,混合型,混合型-偏股,0.16,-4.87,-0.39,17.15,12.83,-0.14,455,4116.0,21.13836719049445,4348.0,16.819747416762343,54.0,富国产业驱动
022206.OF,富国价值优势C,混合型,混合型-偏股,-0.82,-0.42,7.72,14.29,13.66,0.4,455,2116.0,59.46722882330396,1252.0,76.06199770378875,64.5,富国价值优势
019342.OF,富国价值发现A,混合型,混合型-偏股,-3.16,1.76,10.94,13.34,9.11,0.67,455,733.0,85.97163664239173,767.0,85.34251817833908,77.2,富国价值发现
015689.OF,富国价值增长C,混合型,混合型-偏股,2.21,-1.63,-3.87,27.54,21.19,-0.21,455,2917.0,44.11651973936374,4847.0,7.271335629544584,41.8,富国价值增长
019054.OF,富国价值成长A,混合型,混合型-偏股,-0.73,-1.65,5.62,18.75,12.52,0.19,455,2925.0,43.9632042928325,1696.0,67.56601607347876,59.3,富国价值成长
018980.OF,富国优化增强E,稳健增长型,主动股票型,0.46,0.37,4.77,6.18,7.32,0.45,455,156.0,73.1833910034602,310.0,46.53979238754326,62.3,富国优化增强
011046.OF,富国优质企业A,混合型,混合型-偏股,-2.02,-1.04,13.35,20.11,13.02,0.56,455,2595.0,50.28746646224607,481.0,90.81515499425949,72.6,富国优质企业
013678.OF,富国信享回报12个月持有A,混合型,混合型-偏股,-0.91,-1.47,3.21,8.15,5.88,0.15,455,2844.0,45.515523188961296,2521.0,51.77956371986223,57.6,富国信享回报12个月持有
023907.OF,富国全球健康生活人民币C,混合型,混合型-偏股,-11.1,-8.3,-6.67,22.08,20.41,-0.39,405,4738.0,9.218091222690685,5059.0,3.214695752009189,42.7,富国全球健康生活人民币
012060.OF,富国全球消费精选A人民币,混合型,混合型-偏股,-7.09,-5.65,-0.27,14.18,11.74,-0.16,444,4293.0,17.7462629359908,4311.0,17.527745885954836,54.7,富国全球消费精选A人民币
012062.OF,富国全球消费精选C人民币,混合型,混合型-偏股,-7.12,-5.71,-0.38,14.16,11.75,-0.17,444,4307.0,17.47796090456113,4346.0,16.858017604286257,54.5,富国全球消费精选C人民币
022170.OF,富国全球消费精选E人民币,混合型,混合型-偏股,-7.11,-5.69,-0.35,14.17,11.76,-0.17,444,4300.0,17.612111920275964,4333.0,17.106773823191734,54.5,富国全球消费精选E人民币
012061.OF,富国全球消费精选美元,混合型,混合型-偏股,-6.51,-4.3,1.88,14.2,12.09,-0.01,444,3961.0,24.10885396703718,3135.0,40.030616150019135,60.1,富国全球消费精选美元
