ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
024025.OF,国联安上证科创板综合指数增强A,国联安基金,浦发银行,股票型,20250829,,,20250814,,2.22,0.8,0.1,,1.0,0.0001,,上证科创板综合指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20251031,20251031,O
025194.OF,银华中证全指证券公司ETF联接C,银华基金,招商银行,股票型,20250829,,,20250825,,0.0273,0.15,0.05,,1.0,0.0001,,中证全指证券公司指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250905,20250905,O
025348.OF,华商优势行业C,华商基金,中国建设银行,混合型,20250829,,,,,,1.2,0.2,,1.0,,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,灵活配置型,契约型开放式,,20250829,20250829,O
023934.OF,长城上证科创板综合指数A,长城基金,中国农业银行,股票型,20250828,,,20250813,,4.5948,0.5,0.1,,1.0,0.0001,,上证科创板综合指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250929,20250929,O
024879.OF,华夏上证科创板综合指数增强A,华夏基金,中国银行,股票型,20250828,,,20250806,,9.1828,0.8,0.1,,1.0,0.0001,,上证科创板综合指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20251127,20251127,O
025088.OF,富国安景120天滚动持有C,富国基金,中国银行,债券型,20250828,,,20250826,,0.0009,0.2,0.05,,1.0,0.001,,中债综合全价(总值)指数收益率*80%+一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20251226,20251226,O
025087.OF,富国安景120天滚动持有A,富国基金,中国银行,债券型,20250828,,,20250826,,0.1015,0.2,0.05,,1.0,0.001,,中债综合全价(总值)指数收益率*80%+一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20251226,20251226,O
024880.OF,华夏上证科创板综合指数增强C,华夏基金,中国银行,股票型,20250828,,,20250806,,8.1892,0.8,0.1,,1.0,0.0001,,上证科创板综合指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20251127,20251127,O
023935.OF,长城上证科创板综合指数C,长城基金,中国农业银行,股票型,20250828,,,20250813,,1.0465,0.5,0.1,,1.0,0.0001,,上证科创板综合指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250929,20250929,O
025015.OF,景顺长城安恒增益三个月持有A,景顺长城基金,宁波银行,混合型,20250827,,,20250811,,3.1426,0.55,0.1,,1.0,0.0001,,中债综合财富(总值)指数收益率*81%+中证偏股型基金指数收益率*10%+银行人民币活期存款利率(税后)*5%+MSCI发达市场指数收益率*2%+上海黄金交易所AU99.99现货实盘合约收益率*2%,L,混合型,契约型开放式,,20250929,20251127,O
025016.OF,景顺长城安恒增益三个月持有C,景顺长城基金,宁波银行,混合型,20250827,,,20250811,,10.2252,0.55,0.1,,1.0,0.0001,,中债综合财富(总值)指数收益率*81%+中证偏股型基金指数收益率*10%+银行人民币活期存款利率(税后)*5%+MSCI发达市场指数收益率*2%+上海黄金交易所AU99.99现货实盘合约收益率*2%,L,混合型,契约型开放式,,20250929,20251127,O
025167.OF,汇添富恒生港股通中国科技ETF联接C,汇添富基金,兴业银行,股票型,20250827,,,20250818,,4.2071,0.5,0.1,,1.0,0.0001,,恒生港股通中国科技指数收益率(经估值汇率调整后)*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250902,20250902,O
025166.OF,汇添富恒生港股通中国科技ETF联接A,汇添富基金,兴业银行,股票型,20250827,,,20250818,,0.3357,0.5,0.1,,1.0,0.0001,,恒生港股通中国科技指数收益率(经估值汇率调整后)*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250902,20250902,O
025329.OF,银华沪深300C,银华基金,中国建设银行,股票型,20250827,,,,,,1.0,0.2,,1.0,,,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250827,20250827,O
025330.OF,银华恒生H股C,银华基金,中国建设银行,股票型,20250827,,,,,,1.0,0.2,,1.0,,,人民币/港币汇率*恒生中国企业指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20250827,20250827,O
025332.OF,诺安平衡C,诺安基金,中国工商银行,混合型,20250827,,,,,,1.2,0.2,,1.0,,,沪深300指数收益率*65%+中证综合债券指数收益率*35%,L,平衡型,契约型开放式,,20250827,20250827,O
025333.OF,诺安成长C,诺安基金,中国工商银行,混合型,20250827,,,,,,1.2,0.2,,1.0,,,中证800指数收益率*70%+中证综合债券指数收益率*30%,L,混合型,契约型开放式,,20250827,20250827,O
025351.OF,诺安优选回报C,诺安基金,渤海银行,混合型,20250827,,,,,,1.2,0.1,,1.0,,,沪深300指数收益率*60%+中证全债指数*40%,L,灵活配置型,契约型开放式,,20250827,20250827,O
025173.OF,德邦医疗创新C,德邦基金,交通银行,混合型,20250826,,,20250818,,0.0478,1.2,0.2,,1.0,0.001,,中证医药卫生指数收益率*70%+中证全债指数收益率*20%+恒生医疗保健指数收益率*10%,L,混合型,契约型开放式,,20250902,20250902,O
024315.OF,南方中证全指家用电器指数A,南方基金,招商银行,股票型,20250826,,,20250811,,0.1191,0.5,0.1,,1.0,0.0001,,中证全指家用电器指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250925,20250925,O
024665.OF,上银上证科创板综合指数增强A,上银基金,交通银行,股票型,20250826,,,20250811,,0.2815,0.8,0.1,,1.0,0.0001,,上证科创板综合指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20250909,20250909,O
024666.OF,上银上证科创板综合指数增强C,上银基金,交通银行,股票型,20250826,,,20250811,,0.5856,0.8,0.1,,1.0,0.0001,,上证科创板综合指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20250909,20250909,O
024986.OF,华宝中证制药ETF联接C,华宝基金,招商证券,股票型,20250826,,,20250808,,0.1804,0.5,0.1,,1.0,0.0001,,中证制药指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250828,20250828,O
024386.OF,国金红利量化选股C,国金基金,平安银行,混合型,20250826,,,20250728,,13.3722,1.2,0.2,,1.0,0.0001,,中证红利指数收益率*80%+中债综合指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,L,混合型,契约型开放式,,20251029,20251029,O
024296.OF,华夏6个月持有A,华夏基金,恒丰银行,债券型,20250826,,,20250804,,2.6871,0.3,0.05,,1.0,0.0001,,中债综合(全价)指数收益率*95%+沪深300指数收益率*3%+中证港股通综合指数收益率*2,L,债券型,契约型开放式,,20250908,20260226,O
023535.OF,永赢中证港股通央企红利ETF联接C,永赢基金,交通银行,股票型,20250826,,,20250804,,2.4432,0.5,0.1,,1.0,0.0001,,中证港股通央企红利指数收益率(按估值汇率折算)*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250910,20250910,O
023943.OF,天弘安和平衡A,天弘基金,交通银行,混合型,20250826,,,20250728,,4.3548,0.6,0.1,,1.0,0.0,,中债新综合指数(财富)收益率*55%+中证800指数收益率*40%+中证港股通综合指数收益率*5%,L,混合型,契约型开放式,,20251013,20251013,O
023811.OF,兴业恒泰A,兴业基金,招商银行,债券型,20250826,,,20250804,,1.9332,0.6,0.1,,1.0,0.0001,,中债综合全价指数收益率*90%+沪深300指数收益率*9%+中证港股通综合指数(人民币)收益率*1%,L,债券型,契约型开放式,,20251031,20251031,O
024385.OF,国金红利量化选股A,国金基金,平安银行,混合型,20250826,,,20250728,,4.2963,1.2,0.2,,1.0,0.0001,,中证红利指数收益率*80%+中债综合指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,L,混合型,契约型开放式,,20251029,20251029,O
025347.OF,平安中债1-5年政策性金融债F,平安基金,中信银行,债券型,20250826,,,,,,0.15,0.05,,1.0,,,中债-1-5年政策性金融债指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250826,20250826,O
023111.OF,景顺长城上证科创板200指数A,景顺长城基金,中国农业银行,股票型,20250826,,,20250617,,3.701,0.15,0.05,,1.0,0.0001,,上证科创板200指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250926,20250926,O
024012.OF,万家沪深300ETF联接C,万家基金,江苏银行,股票型,20250826,,,20250811,,3.0627,0.15,0.05,,1.0,0.0001,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20251009,20251009,O
024297.OF,华夏6个月持有C,华夏基金,恒丰银行,债券型,20250826,,,20250804,,2.274,0.3,0.05,,1.0,0.0001,,中债综合(全价)指数收益率*95%+沪深300指数收益率*3%+中证港股通综合指数收益率*2,L,债券型,契约型开放式,,20250908,20260226,O
023112.OF,景顺长城上证科创板200指数C,景顺长城基金,中国农业银行,股票型,20250826,,,20250617,,1.2397,0.15,0.05,,1.0,0.0001,,上证科创板200指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250926,20250926,O
024861.OF,永赢中证港股通医疗主题ETF联接C,永赢基金,国泰海通,股票型,20250826,,,20250812,,0.1526,0.5,0.1,,1.0,0.0001,,中证港股通医疗主题指数收益率(按照估值汇率折算)*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250903,20250903,O
025239.OF,兴业瑞丰6个月C,兴业基金,浦发银行,债券型,20250826,,,,,,0.3,0.05,,1.0,,,中国债券综合全价指数收益率,L,债券型,契约型开放式,,20250904,20250904,O
023944.OF,天弘安和平衡C,天弘基金,交通银行,混合型,20250826,,,20250728,,7.4946,0.6,0.1,,1.0,0.0,,中债新综合指数(财富)收益率*55%+中证800指数收益率*40%+中证港股通综合指数收益率*5%,L,混合型,契约型开放式,,20251013,20251013,O
024180.OF,富国中证500ETF联接C,富国基金,国信证券,股票型,20250826,,,20250811,,0.0127,0.15,0.05,,1.0,0.001,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250903,20250903,O
024179.OF,富国中证500ETF联接A,富国基金,国信证券,股票型,20250826,,,20250811,,0.1211,0.15,0.05,,1.0,0.001,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250903,20250903,O
025197.OF,广发恒生港股通科技主题ETF联接A,广发基金,华泰证券,股票型,20250826,,,20250818,,0.6197,0.5,0.1,,1.0,0.0001,,恒生港股通科技主题指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250902,20250902,O
024266.OF,融通中证诚通央企ESGETF联接A,融通基金,中国建设银行,股票型,20250826,,,20250804,,5.3637,0.3,0.05,,1.0,0.0001,,中证诚通央企ESG指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250926,20250926,O
023812.OF,兴业恒泰C,兴业基金,招商银行,债券型,20250826,,,20250804,,11.3731,0.6,0.1,,1.0,0.0001,,中债综合全价指数收益率*90%+沪深300指数收益率*9%+中证港股通综合指数(人民币)收益率*1%,L,债券型,契约型开放式,,20251031,20251031,O
024267.OF,融通中证诚通央企ESGETF联接C,融通基金,中国建设银行,股票型,20250826,,,20250804,,4.2336,0.3,0.05,,1.0,0.0001,,中证诚通央企ESG指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250926,20250926,O
023225.OF,景顺长城180天持有C,景顺长城基金,中国工商银行,债券型,20250826,,,20250630,,0.9539,0.2,0.05,,1.0,0.0001,,中债综合全价(总值)指数收益率*80%+银行一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20251124,20260224,O
025198.OF,广发恒生港股通科技主题ETF联接C,广发基金,华泰证券,股票型,20250826,,,20250818,,2.0857,0.5,0.1,,1.0,0.0001,,恒生港股通科技主题指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250902,20250902,O
025068.OF,建信医疗创新A,建信基金,青岛银行,股票型,20250826,,,20250804,,7.9778,0.6,0.2,,1.0,0.0001,,中证医药卫生指数收益率*70%+中债综合指数收益率*15%+恒生医疗保健指数收益率*15%,L,股票型,契约型开放式,,20251126,20251126,O
024316.OF,南方中证全指家用电器指数C,南方基金,招商银行,股票型,20250826,,,20250811,,0.0471,0.5,0.1,,1.0,0.0001,,中证全指家用电器指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250925,20250925,O
024011.OF,万家沪深300ETF联接A,万家基金,江苏银行,股票型,20250826,,,20250811,,0.0792,0.15,0.05,,1.0,0.0001,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20251009,20251009,O
023534.OF,永赢中证港股通央企红利ETF联接A,永赢基金,交通银行,股票型,20250826,,,20250804,,5.1624,0.5,0.1,,1.0,0.0001,,中证港股通央企红利指数收益率(按估值汇率折算)*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250910,20250910,O
025067.OF,建信医疗创新C,建信基金,青岛银行,股票型,20250826,,,20250804,,3.0729,0.6,0.2,,1.0,0.0001,,中证医药卫生指数收益率*70%+中债综合指数收益率*15%+恒生医疗保健指数收益率*15%,L,股票型,契约型开放式,,20251126,20251126,O
025172.OF,德邦医疗创新A,德邦基金,交通银行,混合型,20250826,,,20250818,,0.1311,1.2,0.2,,1.0,0.001,,中证医药卫生指数收益率*70%+中证全债指数收益率*20%+恒生医疗保健指数收益率*10%,L,混合型,契约型开放式,,20250902,20250902,O
024860.OF,永赢中证港股通医疗主题ETF联接A,永赢基金,国泰海通,股票型,20250826,,,20250812,,0.1261,0.5,0.1,,1.0,0.0001,,中证港股通医疗主题指数收益率(按照估值汇率折算)*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250903,20250903,O
024985.OF,华宝中证制药ETF联接A,华宝基金,招商证券,股票型,20250826,,,20250808,,0.0215,0.5,0.1,,1.0,0.0001,,中证制药指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250828,20250828,O
023224.OF,景顺长城180天持有A,景顺长城基金,中国工商银行,债券型,20250826,,,20250630,,12.2292,0.2,0.05,,1.0,0.0001,,中债综合全价(总值)指数收益率*80%+银行一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20251124,20260224,O
025138.OF,民生加银聚益纯债C,民生加银基金,江苏银行,债券型,20250825,,,,,,0.3,0.1,,1.0,,,中国债券综合指数收益率,L,债券型,契约型开放式,,20250825,20250825,O
025159.OF,华夏现金添利,华夏基金,中国证券登记结算公司,货币市场型,20250825,,,20250825,,,0.2,0.05,,1.0,,,中国人民银行公布的七天通知存款利率(税后),L,货币型,契约型开放式,,20250826,20250826,O
018862.OF,大成创优鑫选A,大成基金,中国工商银行,混合型,20250825,,,20250801,,12.6963,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率调整)*20%+中证综合债券指数收益率*20%,L,混合型,契约型开放式,,20250925,20250925,O
024792.OF,鑫元中证800自由现金流指数A,鑫元基金,中国农业银行,股票型,20250825,,,20250808,,5.9672,0.5,0.1,,1.0,0.0001,,中证800自由现金流指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250924,20250924,O
018863.OF,大成创优鑫选C,大成基金,中国工商银行,混合型,20250825,,,20250801,,3.6452,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率调整)*20%+中证综合债券指数收益率*20%,L,混合型,契约型开放式,,20250925,20250925,O
025331.OF,民生加银聚优精选C,民生加银基金,中国建设银行,混合型,20250825,,,,,,1.2,0.2,,1.0,,,沪深300指数收益率*60%+中债综合指数收益率*30%+恒生综合指数收益率*10%,L,混合型,契约型开放式,,20250825,20250825,O
024793.OF,鑫元中证800自由现金流指数C,鑫元基金,中国农业银行,股票型,20250825,,,20250808,,3.8471,0.5,0.1,,1.0,0.0001,,中证800自由现金流指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20250924,20250924,O
