ts_code,name,invest_type,category
025470.OF,华西优选价值C,混合型,混合型-偏股
024686.OF,东海价值臻选E,混合型,混合型-偏股
024718.OF,汇安成长领航C,混合型,混合型-偏股
024717.OF,汇安成长领航A,混合型,混合型-偏股
024421.OF,华夏信选A,混合型,混合型-偏股
025287.OF,恒生前海匠心精选A,混合型,混合型-偏股
025500.OF,东方阿尔法科技智选C,混合型,混合型-偏股
025499.OF,东方阿尔法科技智选A,混合型,混合型-偏股
024422.OF,华夏信选C,混合型,混合型-偏股
024319.OF,永赢新兴产业智选A,混合型,混合型-偏股
025209.OF,永赢先锋半导体智选C,混合型,混合型-偏股
025208.OF,永赢先锋半导体智选A,混合型,混合型-偏股
024320.OF,永赢新兴产业智选C,混合型,混合型-偏股
025288.OF,恒生前海匠心精选C,混合型,混合型-偏股
025434.OF,宏利宏达C,混合型,混合型-偏股
025422.OF,浦银安盛数字经济C,混合型,混合型-偏股
025421.OF,浦银安盛数字经济A,混合型,混合型-偏股
025448.OF,万家元晟量化选股C,混合型,混合型-偏股
025447.OF,万家元晟量化选股A,混合型,混合型-偏股
025024.OF,华商港股通价值回报,混合型,混合型-偏股
019664.OF,易方达养老目标日期2060五年持有,混合型,混合型-偏股
023226.OF,兴全盈丰多元配置三个月持有A,混合型,混合型-偏股
024355.OF,国泰红利智选C,混合型,混合型-偏股
023083.OF,东方红慧选成长C,混合型,混合型-偏股
024271.OF,恒生前海瑞丰A,混合型,混合型-偏股
024272.OF,恒生前海瑞丰C,混合型,混合型-偏股
018211.OF,红土创新景气回报C,混合型,混合型-偏股
023227.OF,兴全盈丰多元配置三个月持有C,混合型,混合型-偏股
025477.OF,长城稳健增利F,稳健增长型,主动股票型
024354.OF,国泰红利智选A,混合型,混合型-偏股
018210.OF,红土创新景气回报A,混合型,混合型-偏股
023082.OF,东方红慧选成长A,混合型,混合型-偏股
025403.OF,工银新经济人民币C,灵活配置型,混合型-平衡
025468.OF,富国创新趋势C,股票型,主动股票型
025476.OF,银华瑞和C,灵活配置型,混合型-平衡
025416.OF,新华优选分红C,混合型,混合型-偏股
025415.OF,新华策略精选C,股票型,主动股票型
025352.OF,凯石瑞鑫6个月持有A,混合型,混合型-偏股
024027.OF,招商均衡优选A,混合型,混合型-偏股
024028.OF,招商均衡优选C,混合型,混合型-偏股
024594.OF,财通华晟量化选股A,混合型,混合型-偏股
025425.OF,华宝安盈E,混合型,混合型-偏股
025353.OF,凯石瑞鑫6个月持有C,混合型,混合型-偏股
024595.OF,财通华晟量化选股C,混合型,混合型-偏股
024647.OF,中欧制造升级A,混合型,混合型-偏股
025382.OF,长盛研发回报C,混合型,混合型-偏股
024648.OF,中欧制造升级C,混合型,混合型-偏股
025394.OF,南方康乐养老目标日期2045三年持有Y,混合型,混合型-偏股
023386.OF,国泰聚智量化选股A,混合型,混合型-偏股
024534.OF,平安港股通科技精选A,混合型,混合型-偏股
024535.OF,平安港股通科技精选C,混合型,混合型-偏股
024727.OF,工银臻选回报,混合型,混合型-偏股
023314.OF,国泰聚鑫量化选股C,混合型,混合型-偏股
025061.OF,国泰优质核心C,混合型,混合型-偏股
025060.OF,国泰优质核心A,混合型,混合型-偏股
023313.OF,国泰聚鑫量化选股A,混合型,混合型-偏股
023387.OF,国泰聚智量化选股C,混合型,混合型-偏股
023421.OF,永赢锐见先锋C,混合型,混合型-偏股
023420.OF,永赢锐见先锋A,混合型,混合型-偏股
022508.OF,泉果消费机遇C,混合型,混合型-偏股
025002.OF,交银产业臻选,混合型,混合型-偏股
025395.OF,圆信永丰高端制造C,混合型,混合型-偏股
023434.OF,金元顺安乾利C,混合型,混合型-偏股
024014.OF,万家启诚平衡三个月持有C,混合型,混合型-偏股
023433.OF,金元顺安乾利A,混合型,混合型-偏股
024013.OF,万家启诚平衡三个月持有A,混合型,混合型-偏股
025348.OF,华商优势行业C,灵活配置型,混合型-平衡
025015.OF,景顺长城安恒增益三个月持有A,混合型,混合型-偏股
025016.OF,景顺长城安恒增益三个月持有C,混合型,混合型-偏股
025332.OF,诺安平衡C,平衡型,混合型-平衡
025333.OF,诺安成长C,混合型,混合型-偏股
025351.OF,诺安优选回报C,灵活配置型,混合型-平衡
025173.OF,德邦医疗创新C,混合型,混合型-偏股
024386.OF,国金红利量化选股C,混合型,混合型-偏股
023943.OF,天弘安和平衡A,混合型,混合型-偏股
024385.OF,国金红利量化选股A,混合型,混合型-偏股
023944.OF,天弘安和平衡C,混合型,混合型-偏股
025068.OF,建信医疗创新A,股票型,主动股票型
025067.OF,建信医疗创新C,股票型,主动股票型
025172.OF,德邦医疗创新A,混合型,混合型-偏股
018862.OF,大成创优鑫选A,混合型,混合型-偏股
018863.OF,大成创优鑫选C,混合型,混合型-偏股
025331.OF,民生加银聚优精选C,混合型,混合型-偏股
025339.OF,招商普盛全球配置D,混合型,混合型-偏股
023834.OF,广发资源智选A,股票型,主动股票型
025328.OF,诺安稳健回报D,灵活配置型,混合型-平衡
023835.OF,广发资源智选C,股票型,主动股票型
025022.OF,浦银安盛医疗创新A,混合型,混合型-偏股
025023.OF,浦银安盛医疗创新C,混合型,混合型-偏股
025217.OF,永赢资源慧选C,混合型,混合型-偏股
025216.OF,永赢资源慧选A,混合型,混合型-偏股
025174.OF,长城港股医疗保健精选A,混合型,混合型-偏股
025175.OF,长城港股医疗保健精选C,混合型,混合型-偏股
023458.OF,前海开源研究优选C,混合型,混合型-偏股
023457.OF,前海开源研究优选A,混合型,混合型-偏股
024396.OF,东兴产业升级A,混合型,混合型-偏股
024088.OF,百嘉科技创新C,混合型,混合型-偏股
024397.OF,东兴产业升级C,混合型,混合型-偏股
024087.OF,百嘉科技创新A,混合型,混合型-偏股
025072.OF,安信平衡养老目标三年持有Y,混合型,混合型-偏股
024923.OF,招商资管智达红利优选A,混合型,混合型-偏股
024924.OF,招商资管智达红利优选C,混合型,混合型-偏股
025017.OF,华富医疗创新A,混合型,混合型-偏股
025192.OF,广发稳健策略C,混合型,混合型-偏股
025018.OF,华富医疗创新C,混合型,混合型-偏股
025057.OF,易方达价值回报,混合型,混合型-偏股
025059.OF,中欧核心智选C,混合型,混合型-偏股
025191.OF,富国成长策略C,混合型,混合型-偏股
025246.OF,诺安和鑫C,灵活配置型,混合型-平衡
025058.OF,中欧核心智选A,混合型,混合型-偏股
024640.OF,中欧化工产业A,混合型,混合型-偏股
025163.OF,长盛积极配置C,积极配置型,混合型-偏股
024641.OF,中欧化工产业C,混合型,混合型-偏股
024933.OF,华夏臻选回报A,混合型,混合型-偏股
024928.OF,华夏卓越成长A,混合型,混合型-偏股
024929.OF,华夏卓越成长B,混合型,混合型-偏股
024914.OF,华夏红利价值A,混合型,混合型-偏股
012360.OF,汇丰晋信港股通核心资产A,股票型,主动股票型
024930.OF,华夏卓越成长C,混合型,混合型-偏股
012361.OF,汇丰晋信港股通核心资产C,股票型,主动股票型
024931.OF,华夏卓越成长D,混合型,混合型-偏股
024932.OF,华夏卓越成长E,混合型,混合型-偏股
024895.OF,泰康资源精选A,股票型,主动股票型
024934.OF,华夏臻选回报B,混合型,混合型-偏股
024896.OF,泰康资源精选C,股票型,主动股票型
024935.OF,华夏臻选回报C,混合型,混合型-偏股
024915.OF,华夏红利价值B,混合型,混合型-偏股
024916.OF,华夏红利价值C,混合型,混合型-偏股
024918.OF,华夏红利价值E,混合型,混合型-偏股
024917.OF,华夏红利价值D,混合型,混合型-偏股
024679.OF,东海产业优选C,混合型,混合型-偏股
024678.OF,东海产业优选A,混合型,混合型-偏股
024680.OF,东海产业优选D,混合型,混合型-偏股
024596.OF,财通成长量化选股A,混合型,混合型-偏股
025188.OF,前海开源沪港深裕鑫D,灵活配置型,混合型-平衡
024687.OF,东海产业优选E,混合型,混合型-偏股
025162.OF,国泰大宗商品D,股票型,主动股票型
024797.OF,兴业科技创新C,混合型,混合型-偏股
024796.OF,兴业科技创新A,混合型,混合型-偏股
024597.OF,财通成长量化选股C,混合型,混合型-偏股
024413.OF,中欧核心价值A,混合型,混合型-偏股
024414.OF,中欧核心价值C,混合型,混合型-偏股
025112.OF,恒生前海港股通价值E,混合型,混合型-偏股
024695.OF,摩根盈元稳健三个月持有A,混合型,混合型-偏股
024696.OF,摩根盈元稳健三个月持有C,混合型,混合型-偏股
024787.OF,汇添富港股通红利回报C,混合型,混合型-偏股
024293.OF,华泰紫金多元均衡三个月持有C,混合型,混合型-偏股
025094.OF,广发均衡成长F,混合型,混合型-偏股
024501.OF,招商科技智选A,混合型,混合型-偏股
024502.OF,招商科技智选C,混合型,混合型-偏股
023363.OF,鹏扬研究精选C,混合型,混合型-偏股
025044.OF,永赢元盈稳健多资产90天持有A,混合型,混合型-偏股
023362.OF,鹏扬研究精选A,混合型,混合型-偏股
025045.OF,永赢元盈稳健多资产90天持有C,混合型,混合型-偏股
024824.OF,招商医药精选A,混合型,混合型-偏股
024292.OF,华泰紫金多元均衡三个月持有A,混合型,混合型-偏股
023624.OF,前海开源港股通价值领航C,混合型,混合型-偏股
024825.OF,招商医药精选C,混合型,混合型-偏股
024786.OF,汇添富港股通红利回报A,混合型,混合型-偏股
023623.OF,前海开源港股通价值领航A,混合型,混合型-偏股
025116.OF,天弘裕新E,混合型,混合型-偏股
018783.OF,交银新生活力C,灵活配置型,混合型-平衡
024830.OF,西部利得资源鑫选A,混合型,混合型-偏股
024831.OF,西部利得资源鑫选C,混合型,混合型-偏股
025064.OF,民生加银鑫福E,灵活配置型,混合型-平衡
025049.OF,民生加银鑫喜C,灵活配置型,混合型-平衡
025051.OF,嘉实领航聚利稳健配置6个月持有A,混合型,混合型-偏股
025056.OF,富国医药成长30C,股票型,主动股票型
024398.OF,浦银安盛港股通央企红利A,混合型,混合型-偏股
025129.OF,金信深圳成长E,灵活配置型,混合型-平衡
023825.OF,永赢国企机遇慧选C,混合型,混合型-偏股
023824.OF,永赢国企机遇慧选A,混合型,混合型-偏股
024399.OF,浦银安盛港股通央企红利C,混合型,混合型-偏股
024261.OF,中邮先进制造A,混合型,混合型-偏股
024262.OF,中邮先进制造C,混合型,混合型-偏股
024736.OF,永赢港股通科技智选C,混合型,混合型-偏股
024738.OF,永赢新材料智选C,混合型,混合型-偏股
024729.OF,兴业先进制造A,混合型,混合型-偏股
024735.OF,永赢港股通科技智选A,混合型,混合型-偏股
024730.OF,兴业先进制造C,混合型,混合型-偏股
024737.OF,永赢新材料智选A,混合型,混合型-偏股
024675.OF,兴合景气智选C,混合型,混合型-偏股
024674.OF,兴合景气智选A,混合型,混合型-偏股
024811.OF,华夏财富优选一年持有C,混合型,混合型-偏股
024810.OF,华夏财富优选一年持有A,混合型,混合型-偏股
024889.OF,信澳优势行业C,混合型,混合型-偏股
024919.OF,易方达港股通红利C,灵活配置型,混合型-平衡
024473.OF,信澳优势行业A,混合型,混合型-偏股
024807.OF,华夏稳健回报C,混合型,混合型-偏股
023780.OF,摩根汇智优选A,混合型,混合型-偏股
023781.OF,摩根汇智优选C,混合型,混合型-偏股
024805.OF,华夏量化选股C,股票型,主动股票型
024808.OF,华夏成长动力A,混合型,混合型-偏股
024806.OF,华夏稳健回报A,混合型,混合型-偏股
024809.OF,华夏成长动力C,混合型,混合型-偏股
024803.OF,华夏臻选价值成长C,混合型,混合型-偏股
024802.OF,华夏臻选价值成长A,混合型,混合型-偏股
024804.OF,华夏量化选股A,股票型,主动股票型
024800.OF,华夏品质生活A,混合型,混合型-偏股
024801.OF,华夏品质生活C,混合型,混合型-偏股
022995.OF,中海科技创新A,混合型,混合型-偏股
022996.OF,中海科技创新C,混合型,混合型-偏股
024908.OF,诺安汇利D,灵活配置型,混合型-平衡
024794.OF,鑫元医药睿选A,混合型,混合型-偏股
024153.OF,华安消费机遇A,股票型,主动股票型
024756.OF,国联安安泰灵活配置C,灵活配置型,混合型-平衡
024795.OF,鑫元医药睿选C,混合型,混合型-偏股
024154.OF,华安消费机遇C,股票型,主动股票型
024276.OF,汇添富养老2060五年持有,混合型,混合型-偏股
024406.OF,大成洞察优势,混合型,混合型-偏股
024486.OF,东吴裕盈平衡E,混合型,混合型-偏股
024052.OF,工银科技先锋A,混合型,混合型-偏股
024483.OF,东吴裕盈平衡A,混合型,混合型-偏股
024460.OF,华商致远回报C,混合型,混合型-偏股
024484.OF,东吴裕盈平衡C,混合型,混合型-偏股
024638.OF,永赢汇达6个月持有A,混合型,混合型-偏股
024639.OF,永赢汇达6个月持有C,混合型,混合型-偏股
024485.OF,东吴裕盈平衡D,混合型,混合型-偏股
024459.OF,华商致远回报A,混合型,混合型-偏股
024487.OF,东吴裕盈平衡F,混合型,混合型-偏股
024053.OF,工银科技先锋C,混合型,混合型-偏股
024693.OF,鑫元消费睿选A,混合型,混合型-偏股
024694.OF,鑫元消费睿选C,混合型,混合型-偏股
024676.OF,万家多元价值A,混合型,混合型-偏股
024677.OF,万家多元价值C,混合型,混合型-偏股
024697.OF,华夏信远一年持有A,混合型,混合型-偏股
024699.OF,华夏信远一年持有C,混合型,混合型-偏股
024698.OF,华夏信远一年持有B,混合型,混合型-偏股
024692.OF,鑫元新兴产业睿选C,混合型,混合型-偏股
024846.OF,富国中国中小盘人民币C,混合型,混合型-偏股
024691.OF,鑫元新兴产业睿选A,混合型,混合型-偏股
024852.OF,大成弘远回报一年持有D,混合型,混合型-偏股
023173.OF,兴华景成A,混合型,混合型-偏股
024757.OF,广发智荟多元配置六个月持有A,混合型,混合型-偏股
024758.OF,广发智荟多元配置六个月持有C,混合型,混合型-偏股
024006.OF,国投瑞银兴润6个月定开A,混合型,混合型-偏股
024007.OF,国投瑞银兴润6个月定开C,混合型,混合型-偏股
023174.OF,兴华景成C,混合型,混合型-偏股
024838.OF,大成匠心卓越三年持有D,混合型,混合型-偏股
024633.OF,中欧消费精选C,混合型,混合型-偏股
024632.OF,中欧消费精选A,混合型,混合型-偏股
024592.OF,圆信永丰科技驱动A,混合型,混合型-偏股
024593.OF,圆信永丰科技驱动C,混合型,混合型-偏股
024533.OF,鑫元鑫选积极配置3个月持有C,混合型,混合型-偏股
023960.OF,渤海汇金鑫泉平衡C,混合型,混合型-偏股
