ts_code,name,invest_type,category,fund_scale,scale_status,return_3m,return_6m,return_1y,quality_score,percentile_6m,percentile_1y,stock_ratio_4q_avg,is_core,is_watch,is_backup
026237.OF,广发平衡精选D,混合型,混合型-偏股,30.59760307425133,preferred,1.06,0.64,13.79,71.4,77.65427366807207,91.6953693073096,,False,True,False
026235.OF,广发平衡精选A,混合型,混合型-偏股,6.935344560935965,preferred,1.09,0.71,13.87,71.5,78.17171330011499,91.82931496364333,,False,True,False
026238.OF,广发平衡精选E,混合型,混合型-偏股,23.36109547754119,preferred,1.02,0.57,13.66,71.2,77.06017631276352,91.3700727133563,,False,True,False
026236.OF,广发平衡精选C,混合型,混合型-偏股,6.985934487278652,preferred,1.06,0.64,13.75,71.3,77.67343809888847,91.5996938384998,,False,True,False
026332.OF,广发盛世精选A,混合型,混合型-偏股,5.917724886544682,preferred,-0.24,5.59,14.3,71.4,95.70716749712534,92.3076923076923,,False,True,False
026333.OF,广发盛世精选C,混合型,混合型-偏股,11.98676746751548,preferred,-0.27,5.51,14.17,71.4,95.61134534304333,92.13547646383468,,False,True,False
026420.OF,大摩多因子策略C,混合型,混合型-偏股,1.159971981960528,watch,-0.95,-2.82,9.03,72.6,33.4419317746263,80.27171833141983,,False,True,False
026014.OF,广发新锐智选C,混合型,混合型-偏股,8.405995060599015,preferred,0.06,-0.7,11.15,78.8,54.67612111920276,85.95484117872178,,False,True,False
026290.OF,红土创新科技创新C,股票型,主动股票型,13.523872834969067,preferred,6.03,15.14,17.9,70.0,99.48096885813148,92.73356401384083,,False,True,False
026293.OF,红土创新转型精选C,灵活配置型,混合型-偏股,8.509568016606316,preferred,5.74,14.06,17.41,70.4,99.78858350951374,94.5031712473573,65.72,False,True,False
026101.OF,前海开源康悦稳健养老一年持有Y,混合型,混合型-偏股,1.1217806652557687,watch,0.34,0.79,4.88,71.9,78.88079724032197,63.10753922694221,,False,True,False
025559.OF,光大阳光启明星创新驱动主题C,混合型,混合型-偏股,2.265462029460294,watch,1.73,-0.1,8.22,71.1,65.12073591414335,77.43972445464983,,False,True,False
025560.OF,光大阳光启明星创新驱动主题D,混合型,混合型-偏股,3.711204213653511,watch,1.81,0.03,8.44,71.8,68.1295515523189,78.300803673938,,False,True,False
025558.OF,光大阳光启明星创新驱动主题A,混合型,混合型-偏股,4.041803159142544,watch,1.74,-0.03,8.34,71.4,66.86469911843618,77.80329123612705,,False,True,False
026201.OF,诺安利鑫D,灵活配置型,混合型-平衡,18.462429907969486,preferred,3.01,3.66,16.16,85.5,89.4291754756871,92.60042283298098,40.300000000000004,False,True,False
026153.OF,国泰海通君得明C,混合型,混合型-偏股,32.6704889553069,preferred,1.55,0.39,10.1,73.2,74.51130701418167,83.37160352085725,,False,True,False
026155.OF,红土创新新科技C,股票型,主动股票型,118.646867242705,watch,5.86,16.2,21.1,73.5,99.65397923875432,96.02076124567472,,False,True,False
025319.OF,金元顺安乾丰稳健A,混合型,混合型-偏股,32.8719561902696,preferred,2.49,1.0,5.72,70.5,80.77807589114603,68.1592039800995,,False,True,False
025320.OF,金元顺安乾丰稳健C,混合型,混合型-偏股,25.81100154002453,preferred,2.48,0.97,5.67,70.3,80.50977385971636,67.87217757367011,,False,True,False
025081.OF,前海开源裕泰3个月持有C,混合型,混合型-偏股,34.044842516815685,preferred,-1.19,-1.6,8.33,71.6,44.42315063242621,77.76502104860315,,False,True,False
025080.OF,前海开源裕泰3个月持有A,混合型,混合型-偏股,15.751136052002396,preferred,-1.16,-1.57,8.45,71.8,44.65312380222307,78.33907386146193,,False,True,False
025688.OF,中金阿尔法优选A,混合型,混合型-偏股,3.0908175728735943,watch,0.09,-2.0,10.99,78.4,40.28363357608279,85.45732874091084,,False,True,False
025709.OF,汇添富价值驱动A,混合型,混合型-偏股,18.71536477877181,preferred,1.24,8.25,8.46,73.0,97.93024147182828,78.37734404898585,,False,True,False
025689.OF,中金阿尔法优选C,混合型,混合型-偏股,44.68605533707811,preferred,0.04,-2.07,10.85,78.1,39.82368723648908,85.1894374282434,,False,True,False
025710.OF,汇添富价值驱动C,混合型,混合型-偏股,43.14482424840715,preferred,1.2,8.15,8.3,72.7,97.79609045611345,77.63107539226942,,False,True,False
025776.OF,鹏华启航量化选股,混合型,混合型-偏股,24.16894664882728,preferred,0.42,-1.17,6.34,70.7,48.67765427366807,70.66590126291618,,False,True,False
019437.OF,华商科创创业精选A,混合型,混合型-偏股,8.345119745916065,preferred,-2.94,-4.8,26.85,74.2,21.847451130701423,99.13892078071184,,False,True,False
024673.OF,永赢价值回报C,混合型,混合型-偏股,13.440183217594583,preferred,-0.25,3.21,6.13,70.1,91.31851284016864,69.93876769996173,,False,True,False
025657.OF,国金智远量化选股C,混合型,混合型-偏股,1.2959989255643716,watch,-0.57,2.63,11.74,74.9,89.61287849750863,87.42824339839265,,False,True,False
025486.OF,中邮新锐量化选股A,混合型,混合型-偏股,1.758992064846996,watch,-0.55,2.05,15.04,82.8,87.33231123035645,93.43666283964792,,False,True,False
019438.OF,华商科创创业精选C,混合型,混合型-偏股,13.159395930613178,preferred,-2.97,-4.85,26.7,74.2,21.387504791107705,99.10065059318792,,False,True,False
025487.OF,中邮新锐量化选股C,混合型,混合型-偏股,3.3424573382429954,watch,-0.59,1.99,14.9,82.6,87.02568033729399,93.13050133945656,,False,True,False
025656.OF,国金智远量化选股A,混合型,混合型-偏股,5.163607942849888,preferred,-0.53,2.7,11.93,75.2,89.86201609812188,87.90662074244165,,False,True,False
024672.OF,永赢价值回报A,混合型,混合型-偏股,5.071111589224518,preferred,-0.22,3.29,6.31,70.8,91.45266385588349,70.49368541905856,,False,True,False
025466.OF,百嘉瑞丰量化选股A,混合型,混合型-偏股,26.06785189016441,preferred,0.23,1.56,5.88,77.0,84.87926408585665,69.0585533869116,,False,True,False
025949.OF,诺安研究精选C,股票型,主动股票型,1.0723246865248186,watch,0.78,-8.13,27.16,78.4,18.85813148788928,99.1349480968858,,False,True,False
024866.OF,圆信永丰新材料A,混合型,混合型-偏股,5.506098203455453,preferred,4.81,-0.26,12.63,74.3,61.95860482943656,89.3417527745886,,False,True,False
024330.OF,华夏资源精选A,混合型,混合型-偏股,33.88322322451174,preferred,-1.33,0.43,18.24,73.5,75.18206209275584,96.34519709146576,,False,True,False
024867.OF,圆信永丰新材料C,混合型,混合型-偏股,10.615511390840036,preferred,4.8,-0.26,12.6,74.3,61.84361824453815,89.30348258706468,,False,True,False
024331.OF,华夏资源精选C,混合型,混合型-偏股,22.3311984592434,preferred,-1.51,0.23,17.95,73.1,71.86661556151782,96.07730577879832,,False,True,False
025635.OF,鹏华易选平衡3个月持有C,混合型,混合型-偏股,34.42924102152297,preferred,1.01,1.78,6.43,74.5,86.00996550402454,71.22081898201301,,False,True,False
025634.OF,鹏华易选平衡3个月持有A,混合型,混合型-偏股,2.6830098824582134,watch,1.03,1.83,6.52,74.8,86.23993867382138,71.75660160734787,,False,True,False
025467.OF,百嘉瑞丰量化选股C,混合型,混合型-偏股,36.65076629108787,preferred,0.2,1.49,5.75,76.4,84.41931774626293,68.3505549177191,,False,True,False
025793.OF,东方阿尔法科技甄选C,混合型,混合型-偏股,55.71744976022224,normal,17.32,15.22,32.88,78.5,99.42506707550784,99.69383849980863,,False,True,False
025792.OF,东方阿尔法科技甄选A,混合型,混合型-偏股,5.211129574847594,preferred,17.38,15.3,32.99,78.5,99.44423150632429,99.7129735935706,,False,True,False
024362.OF,中欧红利慧选C,混合型,混合型-偏股,30.86308668453881,preferred,1.38,2.66,15.06,78.6,89.80452280567268,93.53233830845772,,False,True,False
024361.OF,中欧红利慧选A,混合型,混合型-偏股,4.005560152780616,watch,1.43,2.74,15.21,79.0,90.14948256036796,93.76195943360123,,False,True,False
025886.OF,鹏华新兴产业C,混合型,混合型-偏股,11.342645640561638,preferred,-0.09,-0.27,9.65,73.1,61.72863165963971,81.99387676999618,,False,True,False
025599.OF,国泰海通新锐量化选股C,混合型,混合型-偏股,3.563470146686653,watch,-0.08,-2.11,11.7,74.9,39.4787274817938,87.25602755453502,,False,True,False
025327.OF,银华嘉瑞平衡C,混合型,混合型-偏股,2.7255225784625328,watch,4.37,6.65,12.91,86.9,96.7612111920276,90.088021431305,,False,True,False
025326.OF,银华嘉瑞平衡A,混合型,混合型-偏股,86.39186918425303,normal,4.4,6.71,13.09,87.4,96.8378689152932,90.35591274397244,,False,True,False
025650.OF,平安资源精选A,混合型,混合型-偏股,56.44111458595222,normal,3.59,4.05,28.49,81.9,93.44576466078958,99.44508228090318,,False,True,False
025651.OF,平安资源精选C,混合型,混合型-偏股,5.99013729997872,preferred,3.53,3.96,28.31,81.9,93.25412035262552,99.42594718714122,,False,True,False
025645.OF,广发量化多因子C,灵活配置型,混合型-平衡,45.53732058487787,preferred,-1.02,-3.05,8.66,73.6,29.80972515856237,74.20718816067652,8.03,False,True,False
025542.OF,华夏行业景气C,混合型,混合型-偏股,17.975318508659765,preferred,2.05,2.76,16.61,85.6,90.26446914526636,95.1970914657482,,False,True,False
025066.OF,平安研究驱动C,混合型,混合型-偏股,13.686297611614478,preferred,2.31,1.22,17.34,79.4,82.34955921809122,95.67546880979717,,False,True,False
025065.OF,平安研究驱动A,混合型,混合型-偏股,24.883089358602053,preferred,2.36,1.3,17.51,79.6,83.0586431582982,95.77114427860695,,False,True,False
025543.OF,华夏价值精选C,混合型,混合型-偏股,4.563706763840286,watch,0.01,-0.07,8.17,74.5,65.92564200843235,77.24837351703023,,False,True,False
025012.OF,财通华裕量化选股C,股票型,主动股票型,150.03441945733732,watch,-0.31,-2.33,8.19,71.1,51.03806228373702,65.57093425605535,,False,True,False
025011.OF,财通华裕量化选股A,股票型,主动股票型,3.642896628332265,watch,-0.29,-2.29,8.27,71.2,51.384083044982695,65.91695501730104,,False,True,False
025442.OF,景顺长城产业优选,混合型,混合型-偏股,12.00476762038949,preferred,1.87,6.75,13.14,79.0,96.87619777692602,90.48985840030616,,False,True,False
024476.OF,南华科技创新A,混合型,混合型-偏股,16.320543534481683,preferred,4.48,4.6,7.69,71.2,94.365657339977,75.947187141217,,False,True,False
024477.OF,南华科技创新C,混合型,混合型-偏股,16.34561859075218,preferred,4.45,4.53,7.59,70.8,94.2889996167114,75.58362035973975,,False,True,False
025412.OF,安信红利量化选股C,股票型,主动股票型,11.907644043801762,preferred,1.79,4.86,7.92,74.3,93.59861591695504,64.70588235294117,,False,True,False
025411.OF,安信红利量化选股A,股票型,主动股票型,3.6581763654519377,watch,1.82,4.9,7.94,74.3,93.77162629757784,64.87889273356402,,False,True,False
025429.OF,东方红研究精选C,混合型,混合型-偏股,8.615902583244813,preferred,6.39,3.8,12.09,83.9,93.00498275201228,88.3467278989667,,False,True,False
025069.OF,景顺长城高端装备,股票型,主动股票型,4.514628344417604,watch,1.92,-3.84,26.93,77.4,38.754325259515575,98.96193771626297,,False,True,False
025428.OF,东方红研究精选A,混合型,混合型-偏股,22.719323482004597,preferred,6.43,3.86,12.21,84.1,93.1008049060943,88.67202449292002,,False,True,False
025356.OF,东海启恒C,混合型,混合型-偏股,76.65284302308987,normal,1.03,1.44,5.06,72.2,84.05519356075123,64.12169919632606,,False,True,False
025408.OF,兴华景明A,混合型,混合型-偏股,10.691914716405082,preferred,0.35,1.1,8.73,79.6,81.52548869298582,79.23842326827402,,False,True,False
025355.OF,东海启恒A,混合型,混合型-偏股,19.728298291523608,preferred,1.05,1.47,5.12,72.7,84.2851667305481,64.40872560275545,,False,True,False
025409.OF,兴华景明C,混合型,混合型-偏股,7.527292638020503,preferred,0.33,1.05,8.64,79.2,81.0655423533921,78.98966704936853,,False,True,False
025231.OF,中信建投价值增长A,混合型,混合型-偏股,4.818141435336824,watch,2.05,0.79,7.73,74.0,78.86163280950555,76.08113279755071,,False,True,False
025232.OF,中信建投价值增长C,混合型,混合型-偏股,22.14469466948857,preferred,2.01,0.7,7.6,73.5,78.13338443848218,75.60275545350173,,False,True,False
023840.OF,银华甄选价值回报C,混合型,混合型-偏股,69.50316765862489,normal,1.7,2.04,11.61,75.3,87.31314679954005,87.06467661691542,,False,True,False
023839.OF,银华甄选价值回报A,混合型,混合型-偏股,4.8509905661300605,watch,1.71,2.08,11.7,75.4,87.56228440015332,87.27516264829698,,False,True,False
025556.OF,博时裕益灵活配置C,灵活配置型,混合型-偏股,115.74679540059358,watch,-0.55,0.95,6.92,70.2,75.05285412262157,66.8076109936575,78.935,False,True,False
024421.OF,华夏信选A,混合型,混合型-偏股,12.259393257239257,preferred,0.37,-0.92,10.86,71.9,51.70563434266002,85.20857252200535,,False,True,False
024422.OF,华夏信选C,混合型,混合型-偏股,3.383313263192923,watch,0.33,-0.98,10.73,71.6,50.95822154082023,84.94068120933792,,False,True,False
025422.OF,浦银安盛数字经济C,混合型,混合型-偏股,56.44192233926725,normal,1.95,19.22,19.45,70.3,99.77002683020314,96.95752009184844,,False,True,False
025421.OF,浦银安盛数字经济A,混合型,混合型-偏股,18.15192860647234,preferred,2.13,19.46,19.72,70.6,99.80835569183594,97.12973593570608,,False,True,False
025448.OF,万家元晟量化选股C,混合型,混合型-偏股,4.962036078151015,watch,-1.0,2.01,14.76,83.6,87.19816021464163,92.84347493302715,,False,True,False
025447.OF,万家元晟量化选股A,混合型,混合型-偏股,78.3653895942113,normal,-0.96,2.06,14.88,83.7,87.4281333844385,93.07309605817068,,False,True,False
025024.OF,华商港股通价值回报,混合型,混合型-偏股,13.9965316711954,preferred,-3.17,1.58,8.83,70.1,84.99425067075508,79.56371986222732,,False,True,False
024355.OF,国泰红利智选C,混合型,混合型-偏股,144.44481187474162,watch,0.07,-0.9,7.04,75.1,52.0122652357225,73.57443551473402,,False,True,False
024271.OF,恒生前海瑞丰A,混合型,混合型-偏股,9.036238763364526,preferred,-0.24,-1.28,7.26,70.9,47.642775009582216,74.43551473402219,,False,True,False
024272.OF,恒生前海瑞丰C,混合型,混合型-偏股,39.09072166045618,preferred,-0.27,-1.32,7.17,70.6,46.97201993100805,74.07194795254497,,False,True,False
018211.OF,红土创新景气回报C,混合型,混合型-偏股,26.428715820915244,preferred,5.15,13.37,18.57,80.9,99.2525871981602,96.57481821660926,,False,True,False
024354.OF,国泰红利智选A,混合型,混合型-偏股,27.750719061923785,preferred,0.11,-0.84,7.16,75.7,52.702184745113065,74.052812858783,,False,True,False
018210.OF,红土创新景气回报A,混合型,混合型-偏股,43.38481018991447,preferred,5.18,13.44,18.68,80.9,99.27175162897662,96.67049368541906,,False,True,False
025476.OF,银华瑞和C,灵活配置型,混合型-平衡,8.817265594626162,preferred,8.54,15.7,34.97,96.6,100.0,100.0,54.114999999999995,False,True,False
025415.OF,新华策略精选C,股票型,主动股票型,73.90854588815408,normal,3.48,11.13,22.11,75.6,99.30795847750863,96.36678200692042,,False,True,False
025425.OF,华宝安盈E,混合型,混合型-偏股,1.5776573750542984,watch,0.5,0.84,4.15,70.7,79.30241471828286,58.40030616150019,,False,True,False
023386.OF,国泰聚智量化选股A,混合型,混合型-偏股,27.210612389733388,preferred,0.01,2.29,13.05,82.5,88.44384821770794,90.31764255644852,,False,True,False
023314.OF,国泰聚鑫量化选股C,混合型,混合型-偏股,3.417617851502832,watch,-2.29,-6.09,10.58,70.3,16.136450747412802,84.61538461538461,,False,True,False
023313.OF,国泰聚鑫量化选股A,混合型,混合型-偏股,3.7326884734869616,watch,-2.27,-6.07,10.62,70.3,16.193944039862018,84.71106008419441,,False,True,False
023387.OF,国泰聚智量化选股C,混合型,混合型-偏股,22.306002633202663,preferred,,2.27,13.01,82.5,88.40551935607512,90.24110218140068,,False,True,False
023421.OF,永赢锐见先锋C,混合型,混合型-偏股,6.447489678719431,preferred,3.4,-1.16,15.04,73.2,48.75431199693369,93.47493302717184,,False,True,False
023420.OF,永赢锐见先锋A,混合型,混合型-偏股,4.704655739501331,watch,3.43,-1.1,15.17,73.4,49.5783825220391,93.70455415231534,,False,True,False
025332.OF,诺安平衡C,平衡型,混合型-平衡,25.457236388657726,preferred,-2.32,-6.18,10.49,72.1,15.433403805496829,81.60676532769557,,False,True,False
025351.OF,诺安优选回报C,灵活配置型,混合型-偏股,6.4456057713059245,preferred,1.45,0.94,18.68,84.1,74.84143763213531,95.77167019027485,79.74000000000001,False,True,False
018862.OF,大成创优鑫选A,混合型,混合型-偏股,17.69885919870761,preferred,2.86,2.41,17.29,82.5,88.7121502491376,95.65633371603522,,False,True,False
018863.OF,大成创优鑫选C,混合型,混合型-偏股,490.1232892382343,watch,2.82,2.33,17.14,82.4,88.52050594097355,95.57979334098738,,False,True,False
023834.OF,广发资源智选A,股票型,主动股票型,3.870375269793862,watch,-2.13,-3.31,15.63,75.4,42.04152249134948,90.48442906574394,,False,True,False
023835.OF,广发资源智选C,股票型,主动股票型,15.55148858590572,preferred,-2.19,-3.4,15.47,75.0,41.00346020761245,89.79238754325259,,False,True,False
025217.OF,永赢资源慧选C,混合型,混合型-偏股,5.607542345177864,preferred,2.89,5.31,21.87,85.9,95.36220774243004,97.99081515499428,,False,True,False
025216.OF,永赢资源慧选A,混合型,混合型-偏股,3.32723755171032,watch,2.93,5.38,22.04,86.2,95.41970103487928,98.04822043628016,,False,True,False
025057.OF,易方达价值回报,混合型,混合型-偏股,2.274405981821738,watch,-0.37,3.36,7.42,75.9,91.66347259486392,75.08610792192883,,False,True,False
025059.OF,中欧核心智选C,混合型,混合型-偏股,23.940296472374392,preferred,0.99,1.89,10.36,82.8,86.46991184361823,84.11787217757367,,False,True,False
025058.OF,中欧核心智选A,混合型,混合型-偏股,5.984227696975162,preferred,1.02,1.95,10.43,83.0,86.81487159831353,84.2900880214313,,False,True,False
024640.OF,中欧化工产业A,混合型,混合型-偏股,4.3198085164777,watch,3.44,3.2,18.31,83.5,91.24185511690304,96.38346727898968,,False,True,False
024641.OF,中欧化工产业C,混合型,混合型-偏股,4.494524419922795,watch,3.4,3.13,18.18,83.2,91.1268685320046,96.30692690394184,,False,True,False
024928.OF,华夏卓越成长A,混合型,混合型-偏股,11.469763003800075,preferred,1.83,3.56,15.14,81.5,92.3342276734381,93.64714887102949,,False,True,False
024929.OF,华夏卓越成长B,混合型,混合型-偏股,9.145503555098577,preferred,1.82,3.55,15.14,81.5,92.3150632426217,93.66628396479145,,False,True,False
024914.OF,华夏红利价值A,混合型,混合型-偏股,4.099740198774914,watch,0.53,4.98,10.39,80.5,95.074741280184,84.21354764638347,,False,True,False
024930.OF,华夏卓越成长C,混合型,混合型-偏股,30.158580337404285,preferred,1.79,3.48,15.01,81.1,92.14258336527404,93.3409873708381,,False,True,False
024931.OF,华夏卓越成长D,混合型,混合型-偏股,3.769467354658465,watch,1.8,3.51,15.05,81.2,92.18091222690688,93.4940681209338,,False,True,False
024932.OF,华夏卓越成长E,混合型,混合型-偏股,13.724722471220764,preferred,1.76,3.44,14.92,80.8,91.9701034879264,93.18790662074244,,False,True,False
024915.OF,华夏红利价值B,混合型,混合型-偏股,24.16048391140965,preferred,0.55,5.02,10.47,80.8,95.0939057110004,84.36662839647914,,False,True,False
024916.OF,华夏红利价值C,混合型,混合型-偏股,4.874848427389833,watch,0.51,4.96,10.35,80.5,94.99808355691836,84.07960199004975,,False,True,False
024918.OF,华夏红利价值E,混合型,混合型-偏股,1.3967407393623408,watch,0.49,4.91,10.27,80.2,94.86393254120352,83.83084577114428,,False,True,False
024917.OF,华夏红利价值D,混合型,混合型-偏股,1.727973050595763,watch,0.52,4.98,10.4,80.6,95.03641241855117,84.25181783390738,,False,True,False
025162.OF,国泰大宗商品D,股票型,主动股票型,2.8484658761620816,watch,0.91,4.02,13.78,77.2,90.13840830449828,87.88927335640139,,False,True,False
024830.OF,西部利得资源鑫选A,混合型,混合型-偏股,7.350869628405165,preferred,-1.32,0.72,21.22,80.5,78.34419317746263,97.72292384232682,,False,True,False
024831.OF,西部利得资源鑫选C,混合型,混合型-偏股,17.24858012121074,preferred,-1.34,0.68,21.13,80.4,77.94174013031812,97.70378874856488,,False,True,False
024729.OF,兴业先进制造A,混合型,混合型-偏股,32.959736069865805,preferred,-0.41,-2.2,8.74,75.0,38.69298581832119,79.31496364332186,,False,True,False
024730.OF,兴业先进制造C,混合型,混合型-偏股,16.16320673098312,preferred,-0.45,-2.26,8.63,74.6,38.156381755461865,78.89399158055875,,False,True,False
024811.OF,华夏财富优选一年持有C,混合型,混合型-偏股,18.28709626486472,preferred,-0.89,0.06,8.38,71.7,68.78114220007664,77.93723689246077,,False,True,False
024810.OF,华夏财富优选一年持有A,混合型,混合型-偏股,7.401291435682459,preferred,-0.86,0.12,8.49,72.1,69.73936374089689,78.4921546115576,,False,True,False
023780.OF,摩根汇智优选A,混合型,混合型-偏股,7.020025991696309,preferred,-0.96,-1.85,11.87,80.0,41.79762361057877,87.734404898584,,False,True,False
023781.OF,摩根汇智优选C,混合型,混合型-偏股,4.393766169317156,watch,-0.99,-1.91,11.72,79.6,41.29934840935224,87.35170302334481,,False,True,False
024808.OF,华夏成长动力A,混合型,混合型-偏股,4.36099136544106,watch,1.37,1.43,13.76,72.2,83.88271368340361,91.63796402602374,,False,True,False
024809.OF,华夏成长动力C,混合型,混合型-偏股,6.867575027123278,preferred,1.33,1.36,13.63,71.8,83.40360291299349,91.33180252583236,,False,True,False
024676.OF,万家多元价值A,混合型,混合型-偏股,4.718215487682203,watch,1.63,-0.25,17.12,83.4,62.16941356841702,95.56065824722542,,False,True,False
024677.OF,万家多元价值C,混合型,混合型-偏股,21.450801884396075,preferred,1.59,-0.31,17.0,83.1,61.134534304331154,95.48411787217758,,False,True,False
024697.OF,华夏信远一年持有A,混合型,混合型-偏股,116.56270817287364,watch,1.96,2.0,8.22,79.1,87.0831736297432,77.4014542671259,,False,True,False
024699.OF,华夏信远一年持有C,混合型,混合型-偏股,61.22184408857579,normal,1.91,1.93,8.09,78.3,86.7382138750479,77.03788748564868,,False,True,False
024698.OF,华夏信远一年持有B,混合型,混合型-偏股,82.41965598430336,normal,1.96,2.01,8.22,79.1,87.15983135300883,77.42058936088787,,False,True,False
024445.OF,工银泓裕回报,混合型,混合型-偏股,13.079709297461871,preferred,-2.88,-1.76,9.89,73.3,42.66002299731698,82.83582089552239,,False,True,False
019297.OF,博时卓越优选A,混合型,混合型-偏股,11.834865703123716,preferred,-2.99,-4.95,7.8,74.4,20.69758528171713,76.23421354764639,,False,True,False
019298.OF,博时卓越优选C,混合型,混合型-偏股,5.178860548734599,preferred,-3.02,-5.02,7.67,74.0,20.21847451130701,75.90891695369308,,False,True,False
024470.OF,大成至臻回报C,混合型,混合型-偏股,45.1417808495467,preferred,-0.76,2.1,13.48,72.3,87.71559984668455,91.06391121316494,,False,True,False
024447.OF,中欧大盘智选C,混合型,混合型-偏股,54.342262058204135,normal,0.14,2.01,8.96,81.2,87.17899578382521,80.06123230003827,,False,True,False
024046.OF,富国致享量化选股A,股票型,主动股票型,1.0120031880529077,watch,1.56,1.72,8.69,75.0,80.44982698961938,68.85813148788927,,False,True,False
024047.OF,富国致享量化选股C,股票型,主动股票型,7.801148455993988,preferred,1.52,1.64,8.56,74.5,79.93079584775087,67.82006920415225,,False,True,False
024469.OF,大成至臻回报A,混合型,混合型-偏股,4.790429028224664,watch,-0.72,2.17,13.62,72.5,87.96473744729781,91.3126674320704,,False,True,False
024446.OF,中欧大盘智选A,混合型,混合型-偏股,3.213333865097181,watch,0.18,2.09,9.08,81.6,87.60061326178612,80.4247990815155,,False,True,False
024439.OF,交银瑞安A,混合型,混合型-偏股,56.02881511338593,normal,-0.14,1.35,12.4,75.0,83.36527405136067,88.99732108687333,,False,True,False
024440.OF,交银瑞安C,混合型,混合型-偏股,21.916712496299827,preferred,-0.18,1.28,12.28,74.6,82.92449214258336,88.80597014925374,,False,True,False
024431.OF,富国均衡配置A,混合型,混合型-偏股,3.329173273257456,watch,2.34,2.25,11.18,78.8,88.3288616328095,86.01224646000766,,False,True,False
024441.OF,汇添富均衡潜力优选A,混合型,混合型-偏股,8.40262597295596,preferred,-1.29,-1.3,7.98,70.1,47.33614411651974,76.75086107921929,,False,True,False
024452.OF,博时卓睿成长A,股票型,主动股票型,2.714651837019534,watch,-3.0,-3.29,10.06,81.6,42.38754325259516,76.47058823529412,,False,True,False
024432.OF,富国均衡配置C,混合型,混合型-偏股,9.758292499211777,preferred,2.31,2.2,11.1,78.7,88.07972403219624,85.78262533486414,,False,True,False
024453.OF,博时卓睿成长C,股票型,主动股票型,6.506049103088207,preferred,-3.05,-3.36,9.92,81.1,41.34948096885813,75.60553633217994,,False,True,False
024442.OF,汇添富均衡潜力优选C,混合型,混合型-偏股,42.8973936926895,preferred,-1.31,-1.34,7.9,70.0,46.79954005366041,76.52123995407578,,False,True,False
024448.OF,广发价值稳进A,混合型,混合型-偏股,1.8814542062019024,watch,0.41,-2.01,12.16,75.5,40.24530471444998,88.5380788365863,,False,True,False
024436.OF,天弘品质价值C,混合型,混合型-偏股,2.620813529463744,watch,-1.13,0.14,10.11,77.6,70.21847451130702,83.40987370838118,,False,True,False
024449.OF,广发价值稳进C,混合型,混合型-偏股,1.0016861304616085,watch,0.38,-2.07,12.05,75.3,39.84285166730548,88.28932261768084,,False,True,False
024435.OF,天弘品质价值A,混合型,混合型-偏股,10.847604430092003,preferred,-1.1,0.2,10.23,78.0,71.3300114986585,83.69690011481057,,False,True,False
023762.OF,广发智选启航C,混合型,混合型-偏股,13.972249422683744,preferred,-1.32,-2.86,7.91,73.6,33.13530088156382,76.54037504783773,,False,True,False
023761.OF,广发智选启航A,混合型,混合型-偏股,11.377813234009732,preferred,-1.29,-2.81,8.0,73.9,33.51858949789192,76.7891312667432,,False,True,False
024608.OF,上银新兴价值成长C,成长型,主动股票型,14.954892827943072,preferred,-0.16,1.66,6.29,70.2,80.1038062283737,57.95847750865052,,False,True,False
024500.OF,兴华景和C,混合型,混合型-偏股,4.787624356977659,watch,3.57,5.69,19.09,94.0,95.82215408202376,96.8809797168006,,False,True,False
024499.OF,兴华景和A,混合型,混合型-偏股,15.409963891102135,preferred,3.59,5.74,19.19,94.1,95.86048294365658,96.93838499808648,,False,True,False
024168.OF,信澳蓝筹精选C,股票型,主动股票型,4.921141329666212,watch,1.28,1.89,16.94,89.2,81.66089965397923,92.38754325259517,,False,True,False
024378.OF,易方达科智量化选股C,股票型,主动股票型,4.349107552826362,watch,2.14,4.14,15.13,89.0,90.83044982698962,89.27335640138409,,False,True,False
024188.OF,富国均衡投资,混合型,混合型-偏股,5.239302034032285,preferred,0.81,-0.18,8.14,72.4,63.41510157148333,77.11442786069651,,False,True,False
024377.OF,易方达科智量化选股A,股票型,主动股票型,101.9987708541967,watch,2.17,4.19,15.21,89.1,91.34948096885812,89.44636678200692,,False,True,False
022195.OF,汇丰晋信景气优选A,混合型,混合型-偏股,9.05192676569586,preferred,-4.42,-0.31,7.24,70.3,61.11536987351476,74.35897435897436,,False,True,False
022196.OF,汇丰晋信景气优选C,混合型,混合型-偏股,25.65674543744165,preferred,-4.45,-0.36,7.13,70.2,60.329628210042166,73.86146192116341,,False,True,False
009825.OF,融通通乾研究精选C,灵活配置型,混合型-偏股,33.1388591241116,preferred,6.71,9.73,17.34,84.2,97.67441860465117,94.29175475687104,78.08,False,True,False
023712.OF,前海开源康颐平衡养老三年Y,混合型,混合型-偏股,21.136810523949848,preferred,1.78,1.75,6.73,72.5,85.9141433499425,72.46460007654038,,False,True,False
013033.OF,泰信智选量化选股A,混合型,混合型-偏股,20.400142027516623,preferred,-0.3,2.29,14.14,87.1,88.46301264852434,92.09720627631074,,False,True,False
013034.OF,泰信智选量化选股C,混合型,混合型-偏股,15.630517051489525,preferred,-0.32,2.24,14.05,86.9,88.27136834036028,92.00153080750096,,False,True,False
